,,N#Cc1ccccc1CN1C(=O)SC(=Cc2ccc(Cl)s2)C1=O,,,,Cc1ccc2nc(NC(=O)CSc3nc(C4CC4)n[n-]3)sc2c1,,,,CCCCn1nnnc1Cn1c(C(F)(F)F)ccc(C(N)=O)c1=O
,,O=C1CCc2c(OC(=O)C3c4ccccc4Oc4ccccc43)cccc21,,,,CNc1nc(NC(C)C)nc(Sc2cc(Cl)c(Cl)cn2)n1,,,,COc1ccc(-c2cnnc(NCC[NH+]3CCCCC3CO)n2)cc1
,,O=S(=O)(c1cc(Cl)ccc1Cl)N1CCCC1c1ccccc1,,,,Cc1ccc(-c2nc(NC(=O)C(C)Oc3cccc(C)c3)n[n-]2)cc1,,,,O=C(COC(=O)CCc1nc2ccccc2s1)NC(=O)NC1CC1
,,CC(C)c1nnc([N-]C(=O)c2cc3c4ccccc4n(C)c3s2)s1,,,,CCc1ccc(NC(=O)Cc2c(C)[nH]c3ccc(C)cc23)cc1[N+](=O)[O-],,,,CC(=O)NCCNC(=O)COC(=O)c1cc2ccc(F)cc2nc1C
,,CCOc1cc2c3c(c1)C(=Nc1ccccc1)C(=O)N3C(C)(C)C=C2C,,,,COC(=O)c1c(C)cccc1NC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,,,,CC(C(=O)NC1CC1)N1CCN(CC(O)CN2CCOCC2)CC1
,,CC(=O)OC1CCC2(C)C(=CCC3C(=O)C(C)CCC32)C1,,,,CCC(c1nnnn1C(C)(C)CC)N(Cc1ccc(C)cc1)Cc1cc2cc3c(cc2[nH]c1=O)OCO3,,,,COC(=O)c1ccc(C[NH+](C)Cc2cccc(C(N)=O)c2)cc1
,,c1ccc2c(c1)nnn2C1CCCC2c3cccn3CCN21,,,,C=CCn1c(SCC(=O)Nc2nnc(C3CCCCC3)s2)nnc1-c1ccc(N(CC)CC)cc1,,,,OC(C[NH2+]CC1OCCc2ccccc21)COc1ccccc1
,,Cc1ccsc1C=C(C#N)c1nnc2n1CCCCC2,,,,CCN(CC)c1ccc(C=NNC(=O)CN(c2ccccc2F)S(=O)(=O)c2ccc(C)cc2)cc1,,,,CC[NH+](CC)Cc1ccccc1CNC(=O)c1ccccc1O
,,c1ccc(N=c2nc(N3CCOCC3)ss2)cc1,,,,CCCSc1ncc(Cl)c(C(=O)[N-]c2sc3c(c2C(=O)NCCCOCC)CCCC3)n1,,,,CCCn1nnnc1CSC(N)=[NH+]C(C)c1ccccc1
,,CC(C#N)Sc1nc2sc3c(c2c(=O)n1C)CCC3,,,,CCN(CC)Cc1nc(SC(C)C(=O)c2ccc(CCNC(C)=O)cc2)c2c(C)c(C)sc2n1,,,,COc1cc2c(cc1C[NH2+]CCCc1cn[nH]c1C)OC(C)C2
,,Cc1nc(C)c(C#N)c(SCC2CC2(Cl)Cl)n1,,,,Cc1ccccc1N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)C(C(=O)NCCC(C)C)c1ccncc1,,,,CC[NH2+]Cc1ccc(S(=O)(=O)NCc2cccc(C)c2)cc1
,,CSc1nnc(Sc2cc(C)nc(Cl)n2)s1,,,,CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)CN1CCN(Cc2cc(OC)ccc2OC)CC1,,,,COC(=O)c1ccc(CSC(N)=[NH+]CC2CCCO2)cc1
,,C=CCN1C(=O)SC(=Cc2ccc(Cl)s2)C1=O,,,,CCC(c1nnnn1CC1CCCO1)N(CCc1ccccc1C)Cc1cc2cc(C)cc(C)c2[nH]c1=O,,,,COc1ccccc1C(C)[NH2+]CC(=O)NCc1ccc(F)cc1
,,CC=C(C)C(=O)N1C(CC(C)(C)C)COC1(C)C,,,,COCCn1nnnc1C(c1cc2ccc(C)cc2[nH]c1=O)N(Cc1ccccc1)Cc1ccccc1Cl,,,,COc1ccccc1CNC(C(=O)NC1CC1)c1ccccc1
,,c1ccc2nc3sc(-c4nnc(C5CC5)o4)cc3cc2c1,,,,COc1ccc(CCC2(C)[N-]C(=O)N(CC(O)COc3cc(C)c(Cl)cc3C(C)C)C2=O)cc1,,,,CNC(=O)NC(=O)C[NH+](CCc1ccccc1)Cc1ccccc1
,,COc1cc2c(cc1OC)CN1CCc3ccsc3C1C2,,,,CCCCC(C(=O)Nc1cc(C)on1)N1CCN(C(C)c2nc(-c3ccc(Cl)cc3)no2)CC1,,,,C=CCN(CC(=O)NC(=O)NC1CCCC1)Cc1ccccc1
,,CCSC1=NCCN1C(=O)C12CC3CC(CC(C3)C1)C2,,,,CCOC(=O)c1c(NC(=O)CN2CCc3sccc3C2CC)sc(C(=O)OCCOC)c1C,,,,C=C(NNC(=O)c1ccc(N(CC)CC)cc1)c1ccccn1
,,Cc1cccc(OC(C)C(=O)N2CCn3cccc3C2C)c1,,,,COc1ccc(CN(C(=O)CSc2nc(C)cc(C)n2)C(C(=O)Nc2ccc(N(C)C)cc2)c2ccc(F)cc2)cc1,,,,CC(C)C(=O)NCC[NH2+]Cc1ccc(-c2ccccc2F)o1
,,Brc1cnc2c(cnn2CC2CCCCC2)c1,,,,CCCC(C)NC(=O)Cn1c(=CC(=O)C(C)(C)C)sc(=Cc2ccc(N(CC)CC)cc2)c1=O,,,,CCOC(=O)C(CC)Oc1cccc(-c2csc(=[NH2+])[nH]2)c1
,,CC1(C)C2CCC3CC(CCC#N)CCC3C21C#N,,,,COc1ccccc1OCc1nnc(SCC(=O)Nc2ccc(N3CCCCC3)cc2)n1-c1ccccc1,,,,CCC([NH2+]Cc1ccccc1OC)C(=O)Nc1cc(C)on1
,,CCC(=O)c1ccc(C=Cc2nc3ccccc3n2C)o1,,,,O=C(COC(=O)c1c([N-]C(=O)c2ccco2)sc2c1CCC2)NCCOc1ccc(Cl)cc1,,,,Cc1cc(CCCSCc2ccc(C(N)=NO)s2)on1
,,Cc1nn2c(C(F)(F)F)cc(-c3ccco3)nc2c1Cl,,,,C=CCn1c(CNC(=O)C=Cc2ccc(C(C)C)cc2)nnc1SC(C)C(=O)Nc1nc(C)c(C)s1,,,,C=C1NC(=O)NC(c2cccc(F)c2)C1C(=O)OCCCCC
,,O=C1OC(C=Cc2ccccc2)=NC1=Cc1cccnc1,,,,CCOC(=O)C(=CNc1ccc(N(C2=NCC(C)S2)c2ccc(F)c(Cl)c2)cc1)C(=O)OCC,,,,Fc1ccccc1CN1CCCC([NH2+]CCCn2cccn2)C1
,,N#Cc1c(=O)c2sc3cc(F)ccc3c2n2ccccc12,,,,COc1ccc(NC(=O)C(c2ccc(C(C)C)cc2)N(Cc2cccnc2)C(=O)Cn2nnc3ccccc32)cc1,,,,C=CCNC(=O)NC(=O)C(C)[NH+](C)Cc1ccc(CC)cc1
,,CCc1nnc([N-]C(=O)c2cc(F)c(F)cc2Cl)s1,,,,COc1cc(C=CC(=O)OCC(=O)Nc2ccc(N3CCCC3)cc2C)cc(Cl)c1OC(C)C,,,,C[NH+](C)CCCC(O)(c1ccccc1)c1ccc(C#N)cc1CO
,,CCc1cc2c(Sc3ncn[n-]3)ncnc2s1,,,,COc1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c(C(=O)CCc2ccccc2)c1,,,,CCCc1cc(C(=O)NCC(c2ccsc2)[NH+](C)C)n[nH]1
,,CSc1nc(SC)c2c3c(oc2n1)COC(C)(C)C3,,,,CCCCCCn1c(SCC(=O)Nc2ccc(CN3CCOCC3)cc2)nc2ccccc2c1=O,,,,Cc1ccc(CN(C)CC(=O)NNC(=O)c2ccccc2)cc1
,,CCOC(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,,,,CCOc1ccc(N(CC(=O)NC(C)c2ccc(N3CCCC(C)C3)cc2)S(=O)(=O)c2ccccc2)cc1,,,,C#CCOc1ccccc1C[NH2+]Cc1ccc(C(=O)NC)cc1
,,COc1ccc(-c2nnc(Cl)c3ccccc23)c(OC)c1,,,,CCOc1ccc2nc(-c3ccc(OC)c(NC(=O)COc4ccc(Oc5ccccc5)cc4)c3)cn2n1,,,,CC([NH2+]CC(O)COc1ccccc1F)c1ccc2c(c1)OCO2
,,N#Cc1ccc(F)c(CN2CCOC(c3ccccc3)C2)c1,,,,CCOc1ccc(-c2nc(CN(C)CC(=O)Nc3ccc(OC(F)(F)F)cc3)cs2)cc1OC,,,,CCOC(=O)c1oc2ccc(C[NH2+]CCO)c(Cl)c2c1C
,,COC(=O)c1cc2c(-c3ccccc3)c3ccccc3n2cn1,,,,COc1cc(CNC(=O)C2CCN(Cc3nc(-c4ccc(C(C)(C)C)cc4)no3)CC2)ccc1OC(C)C,,,,CC(C)[NH+]=C(N)SCC(=O)N(Cc1ccccc1)C(C)C
,,O=C([N-]C(=O)C(F)(F)F)Oc1cccc2ccccc12,,,,Cc1ccc(C(=O)CSc2n[nH]c(NN=Cc3ccc(OCc4c(C)cccc4Cl)o3)n2)cc1,,,,Cc1cc(C)n(-c2ccc(C[NH+](CC(N)=O)CC(C)C)cc2)n1
,,Clc1cccc(Cl)c1-c1nnc2cccc(Cl)n12,,,,C=C(NNC(=O)CSc1nnc(-c2ccc(C(C)(C)C)cc2)n1-c1ccc(C)cc1)c1ccc(OC(C)=O)cc1,,,,CNC(=O)c1ccc(C[NH+](CC(O)c2ccccc2)C2CC2)cc1
,,Cc1cc(C)c2cc(C=O)c(N3CCOCC3)nc2c1,,,,CCOc1ccc(C(=O)Oc2ccc(Br)cc2C=NNC(=O)CNC(=O)c2ccc(C)cc2)cc1,,,,CC([NH2+]Cc1cccn1CCN1CCOCC1)c1ccccc1
,,Cn1ccc(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)n1,,,,CC(C)COc1cccc(C(=O)NC(=S)[N-]c2ccc(S(=O)(=O)N(C)Cc3ccccc3)cc2)c1,,,,CCOc1ccc(C(C)CC)cc1C(O)CN1CC[NH2+]CC1
,,Nc1ncnc2sc3c(c12)CCN(C(=O)c1csc2c1CCCC2)C3,,,,O=C(CCC(=O)c1ccc2c(c1)CCCC2)Nc1nc(-c2ccccn2)cs1,,,,Cc1cc(C(=O)COC(=O)CNC(=O)c2cccc([N+](=O)[O-])c2)c(C)[nH]1
,,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1nnc(-c2ccncc2)s1,,,,CCCC(=O)ON=C1CC(C)(C)Cc2[nH]nc(Cc3cccc4ccccc34)c21,,,,O=C(CNS(=O)(=O)Cc1ccccc1)NNC(=O)Cc1ccccc1
,,O=C(CSc1nc2c(c(=O)[nH]1)CCCC2)Nc1cccc2ccccc12,,,,CC(C)c1ccc(C(NC(=O)c2cc([N+](=O)[O-])cn2C)c2cccs2)cc1,,,,CN(CCCOc1ccccc1)CC(=O)c1c(N)n(C)c(=O)n(C)c1=O
,,CC(Sc1nnc2c(n1)[nH]c1ccccc12)C(=O)NC1CCCCC1C,,,,CCCc1nc2sc3c(N(C)CCO)nc(SC)nc3c2c2c1CCC2,,,,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)NC(=O)NC(C)C)c1C
,,CCC(=O)N1CCCC1c1ccc(C(=O)Nc2nc3ccccc3[nH]2)s1,,,,CCCNC(=O)CN(C)c1nc(-c2cccs2)nc2sc3c(c12)CCC3,,,,NC(=O)COC(=O)c1cccc(NS(=O)(=O)C=Cc2ccccc2)c1
,,N=c1c2c(ncn1Cc1ccccc1)Oc1cc(O)ccc1C2c1ccco1,,,,Cc1ccc(-c2nc(CSc3nnc(NC4CCCCC4)s3)no2)cc1,,,,COC(=O)C(C)N(C(=O)C(C)NC(=O)OC(C)(C)C)C(=O)C(C)(C)N
,,CC1CCc2sc(C(=O)NNC(=O)Cc3noc4ccccc34)cc2C1,,,,CCCCCSc1nnc2c(n1)OC(c1cccc(C)n1)Nc1ccccc1-2,,,,C#CCNS(=O)(=O)c1cccc(C(=O)OCC(=O)C(C#N)=C(C)N)c1
,,Cc1nc2ccc(NC(=O)c3[nH]c4c(c3C)C(=O)CC(C)(C)C4)cc2s1,,,,C=CCNc1oc(-c2ccccc2Cl)nc1S(=O)(=O)c1ccc(C)cc1,,,,CC(=O)NC(C(=O)OCC(=O)NNC(=O)c1ccccc1F)C(C)C
,,O=C(Nc1ccccc1Cl)Nc1ccc(N2CCCCC2)c2nonc12,,,,CSc1nnnn1-c1cccc(NC(=O)CCc2ccc(C)c(Cl)c2)c1,,,,C=CCNS(=O)(=O)c1cc(C(=O)NCCNC(C)=O)ccc1Cl
,,N#CC(C(=O)CSC12CC3CC(CC(C3)C1)C2)=C1Nc2ccccc2N1,,,,CCC(C(=O)NCc1ccc(Cl)cc1)n1nnc(-c2ccc(Cl)cc2)n1,,,,COCC(C)NC(=O)NC(=O)C(C)N(C)Cc1ccccc1[N+](=O)[O-]
,,Cc1sc2nc(CSc3nnc(-c4ccco4)n3C)nc(N)c2c1C,,,,CCc1ccccc1-n1c(SCC(=O)c2ccc[nH]2)nc2ccccc2c1=O,,,,CNC(=O)c1ccc(C=CC(=O)OCC(=O)NC(=O)NCC(C)C)cc1
,,Cc1ccc(O)c(C(=O)OCC(=O)N2CCc3[nH]c4ccccc4c3C2)c1,,,,Cc1cccc(C(=O)NCc2ccc(Oc3ccc(F)cc3)cc2)c1[N+](=O)[O-],,,,NC(=O)Cc1ccc(OCc2noc(C(=O)NCC3CCCO3)n2)cc1
,,O=C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cn1)c1ccco1,,,,O=C(Cn1nnn(-c2cccs2)c1=O)Nc1ccc(Oc2ccccc2)cc1,,,,Cc1ccc(C(=O)CCC(=O)NNC(=O)C(=O)NCc2ccco2)cc1
,,CC1(C)Cc2c(sc3ncn4nc(C[NH2+]C5CCCCC5)nc4c23)CO1,,,,Cc1cc(C)n(-c2ccc(C(=O)OC(C)C(=O)Nc3ccc(C)c(C)c3)cc2)n1,,,,NC(=O)CCN(C(=O)COC(=O)c1nccnc1N)c1ccc(F)cc1
,,CCn1ccc(C2NC(=O)c3sc4nc(C(F)F)cc(C)c4c3N2)n1,,,,CC(C)(C)c1csc(NC(=O)CCc2nc(-c3ccc(Cl)cc3)no2)n1,,,,CCCOc1ccc(CCC(=O)NN=Cc2c(C)[nH]c(=O)[nH]c2=O)cc1
,,COC(=O)c1n[nH]c2ccc(NC(=O)c3cc(F)c(F)cc3Cl)cc12,,,,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NC(C)CCC(C)C)cc3C2=O)c1,,,,COCCCn1c(SC(C)C(=O)NC(=O)NC(C)(C)C)n[nH]c1=O
,,O=C(Nc1cccc2ncccc12)c1cc2c(C(F)(F)F)cc(O)nc2o1,,,,Cc1cc(C)c(Cc2c(C)nc3c(C(=O)NCCC(C)C)cnn3c2C)c(C)c1,,,,COc1ccc(C=NNc2nnc(SCC(N)=O)n2N)cc1OC
,,O=C1CCc2cc(NC(=O)c3csc(Cc4ccccc4)n3)ccc2N1,,,,Cc1ccc(NC(=O)C(OC(=O)c2ccc3c(c2)OCO3)c2ccccc2)cc1,,,,CC(=O)NCCc1ccc(C(=O)OC(C)C(=O)NC(=O)NC2CC2)cc1
,,CCOc1cc(C2C3=C(COC3=O)Nc3ccc4ccccc4c32)ccc1O,,,,Cc1ccc(C(C)NC(=O)C(=Cc2cccc([N+](=O)[O-])c2)c2ccccc2)cc1,,,,COCCN(CC1CCCCO1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O
,,O=C(CSc1nc2cc(Cl)ccc2s1)NC(=O)NC1CCCC1,,,,CC(C)c1c(C(=O)Nc2cccc(OC3CCCC3)c2)cnn1-c1ccccn1,,,,O=C(COC(=O)CCC1[N-]C(=O)NC1=O)NCc1ccc(Cl)cc1
,,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1OC,,,,Cc1sc(NC(=O)C=Cc2cnn(C)c2)nc1-c1ccc(OC(F)F)cc1,,,,CC1(C)[N-]C(=O)N(CCOC(=O)CC(NC(N)=O)c2ccccc2)C1=O
,,O=C(Cn1c(C(F)(F)F)nc2ccccc21)NC(=O)Nc1ccccc1,,,,CCOc1ccc(-c2ccc(C)c(NC(=O)c3ccc(C(C)(C)C)cc3)c2)nn1,,,,Cc1cc(Cl)ccc1OCC(=O)NN=CC(O)C(O)C(O)C(C)O
,,Cc1nc(-c2c[nH]c(C(=O)Nc3nc(-c4ccccn4)cs3)c2)cs1,,,,CCC(C)(C)NC(=O)C(Sc1nc2ccccc2c2nc(C)nn12)C(C)C,,,,CCCn1nc(C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)ccc1=O
,,O=C(Nc1ccc(-n2cncn2)nc1)c1cccc2c3c([nH]c12)CCCCC3,,,,CCCC(=O)n1nc(-c2ccco2)nc1NCc1cccc(Br)c1,,,,Cc1nnc(COC(=O)CSc2ccc(C(N)=O)cc2[N+](=O)[O-])o1
,,O=C(NNc1cccc(Cl)c1)C1CCCN(C(=O)c2cccs2)C1,,,,CCOc1ccccc1NC(=O)c1c(N=Cc2ccncc2)sc2c1CCC2,,,,CC1CC(=O)C(CC(=O)NCC(=O)NCc2ccccc2)C1C[N+](=O)[O-]
,,CCc1ccc2c(CC(=O)Nc3ccc4c(c3)NC(=O)C(C)O4)coc2c1,,,,COC(=O)c1sccc1NC(=O)CSc1ncnc2sc(C)c(C)c12,,,,CC(C)[NH2+]CC(O)COc1ccc(OS(=O)(=O)[O-])c2ccccc12
,,COCCN1CNC2=NC(c3cccs3)n3c(nc4ccccc43)N2C1,,,,O=C(Cn1nnc(-c2ccccc2F)n1)Nc1ccc(OC(F)(F)F)cc1,,,,CC(=O)NC(C(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1)C(C)C
,,NC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCC3,,,,COC(=O)c1sc2nc(C)nc(NC(C)c3cc(C)ccc3OC)c2c1C,,,,CCNc1nc(NC(C)(C)C)nc(-n2cnc(SCC(N)=O)n2)n1
,,Cc1ccc2[nH]c3c(=O)n(CCC(=O)Nc4ccc(C)c(C)c4)cnc3c2c1,,,,Cc1ccc(C)c(NC(=O)C(C)Oc2ccc(C(=O)c3ccc(F)cc3)cc2)c1,,,,COc1cc(C(=O)NNC(=O)c2cc(C(C)=O)c[nH]2)ccc1OC(C)C
,,Cn1nc(O)c2c(C(=O)NC3CCCc4ccccc43)cc(C3CC3)nc21,,,,C=CCOc1ccc(C=C(C#N)c2nc(O)c3ccc(Cl)cc3n2)cc1OC,,,,NC(=O)COc1ccc(C=NNC(=O)C(=O)NCc2cccnc2)cc1
,,OC1=Nc2ccc(F)cc2C1=N[N-]c1nc2ccccc2s1,,,,Cc1ccc2nc3c4c(O)c5ccccc5c(O)c4c(=NCC[NH2+]Cc4ccc5c(c4)OCO5)cc-3oc2c1,,,,CN(Cc1nc2ccc(F)cc2[nH]1)Cc1cn(C)nc1-c1cccc(Cl)c1
,,O=C(C=Cc1cnn(-c2ccccc2)n1)c1cc(Cl)ccc1O,,,,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1-n1c(C)cc(C2NC(N)=[NH+]c3nc4ccccc4n32)c1C,,,,CCc1ccc(C[NH+]2CCN(Cc3cc(Br)ccc3O)CC2)cc1
,,O=S(=O)(Oc1nc2ccccc2[nH]1)c1ccc2ccccc2c1,,,,CCC(C)N1C(=O)C(=Cc2c(NC3CC(C)(C)[NH2+]C(C)(C)C3)nc3ccc(C)cn3c2=O)SC1=S,,,,OC1CC(c2nc(-c3ccc(C(F)(F)F)cc3)no2)N(Cc2ccccc2)C1
,,CC1(C)CC(=O)C(C=Nc2sc3c(c2C#N)CCCC3)=C(O)C1,,,,O=C1C2C(Cc3c[nH]c4ccccc34)[NH2+]C3(C(=O)Nc4ccccc43)C2C(=O)N1CCc1ccccc1,,,,CCc1cccc2c(C(=O)C[NH+]3CCCC(c4nc5ccccc5o4)C3)c[nH]c12
,,Cc1ccc(-c2noc(-c3cc4ccc(O)cc4oc3=O)n2)cc1,,,,O=C1C2C(Cc3c[nH]c4ccccc34)[NH2+]C3(C(=O)Nc4c(Cl)cccc43)C2C(=O)N1CCc1ccccc1,,,,CN(C)c1ccc(CNc2[nH+]cc(-c3ccc(Br)cc3)n2C)cc1
,,Cc1sc2ncnc(SCC(=O)c3ccc(O)cc3)c2c1C,,,,COc1cccc(N2C(=O)C3C(Cc4c[nH]c5ccccc45)[NH2+]C4(C(=O)Nc5ccc(C)cc54)C3C2=O)c1,,,,CCOc1c(OC)ccc2c1CC[NH2+]C2c1cc(Cl)cc(Cl)c1OC
,,CC(C)(C)c1ccc(C(=O)[N-]c2n[n-]c(C(F)(F)F)n2)cc1,,,,CC1(C)CN(CC2Cc3ccccc3C[NH2+]2)C(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)CO1,,,,CC(=Cc1ccco1)C[NH+]1CCCC(c2n[nH]cc2-c2c(F)cccc2F)C1
,,CCSc1nc2nc(-c3ccc(Cl)cc3)cc(O)n2n1,,,,COc1cccc(N2C(=O)C3C(Cc4c[nH]c5ccccc45)[NH2+]C4(C(=O)Nc5c4ccc(C)c5C)C3C2=O)c1,,,,CC(C)C[NH+]1CCOC(CNC(=O)c2cc3c(s2)-c2ccccc2CC3)C1
,,Cc1csc2nc(CSc3nc(C(C)(C)C)n[n-]3)cc(=O)n12,,,,Cc1cc2c3c([nH]c2cc1S(=O)(=O)NCc1ccc(C[NH+]2CCCCCC2)o1)CC(C)(C)CC3=O,,,,Cc1nccn1Cc1cccc(CNC(=O)c2cc3c(s2)CCC(C)C3)c1
,,c1ccc(N2CN(c3ccccn3)CN(c3ccccn3)C2)nc1,,,,Cc1cc(Cl)cc2c1NC(=O)C21[NH2+]C(Cc2c[nH]c3ccccc23)C2C(=O)N(c3ccccc3)C(=O)C21,,,,CC(C)CC(O)c1ccc2c(c1)CN(Cc1ccc3nsnc3c1)CCO2
,,Cc1ccc2nc(NC(=O)c3cn(-c4ccccc4)nn3)sc2c1,,,,Cc1cc(C)c2c(c1)C1([NH2+]C(Cc3c[nH]c4ccccc34)C3C(=O)N(c4ccccc4)C(=O)C31)C(=O)N2,,,,N#Cc1ccccc1-c1ccccc1C(=O)NC1CC[NH+](Cc2ccccc2)C1
,,O=[N+]([O-])c1c(Sc2ccc(F)cc2F)nc2sccn12,,,,Cc1ccc(N2C(=O)C3C(Cc4c[nH]c5ccccc45)[NH2+]C4(C(=O)Nc5c(C)cccc54)C3C2=O)cc1,,,,OCC[NH+]1CCN(c2cc(-c3ccccc3F)nc(-c3ccccc3)n2)CC1
,,O=[S-](=O)c1cccc(-c2n[nH]c(=S)n2Cc2ccccc2)c1,,,,COc1ccc(N2C(=O)C3C(Cc4c[nH]c5ccccc45)[NH2+]C4(C(=O)Nc5c4ccc(C)c5C)C3C2=O)cc1,,,,C[NH+](C)C(CNC(=O)c1sc2cc(F)ccc2c1Cl)c1ccsc1
,,Clc1ccc2sc(Sc3ccc4nnnn4n3)nc2c1,,,,COc1ccc(OC)c(NC(=O)C2CC(C(C)C)[NH2+]C23C(=O)Nc2ccc(Br)cc23)c1,,,,Cc1ccc(C([NH2+]Cc2cc(=O)n3cc(Cl)ccc3n2)c2ccccc2)cc1
,,Cc1cc(C)c(C=NN2C(=O)[N-]C3(CCCCC3)C2=O)c(C)c1,,,,Cc1cc(Cl)c2c(c1)C1([NH2+]C(Cc3ccc(O)cc3)C3C(=O)N(CCc4ccccc4)C(=O)C31)C(=O)N2,,,,Nn1c(Cc2ccccc2F)nnc1SCc1ccc(Cl)c(Cl)c1
,,COc1cc2nc(S)n3nc(-c4ccccc4)nc3c2cc1OC,,,,CC1(C)Cc2c(C#N)c(SCC(=O)Nc3ccc(Cl)cc3Cl)nc(N3CC[NH2+]CC3)c2CO1,,,,COc1cc(Nc2cc[nH+]c3cc(OC)c(OC)cc23)c(Cl)cc1Cl
,,COc1ccc2c(c1)sc1nc([O-])c(CCC(C)C)c(=O)n12,,,,Cc1cc(Cl)cc2c1NC(=O)C21[NH2+]C(Cc2c[nH]c3ccccc23)C2C(=O)N(Cc3ccccc3)C(=O)C21,,,,CC(CNC(=O)N(C)Cc1ccc2ccccc2c1)[NH+]1CCc2ccccc2C1
,,O=c1n(Cc2nc3ccccc3s2)nnn1-c1ccccc1,,,,O=C1C2C(Cc3ccc(O)cc3)[NH2+]C3(C(=O)Nc4ccc(Cl)cc43)C2C(=O)N1CCc1ccccc1,,,,Oc1ccccc1N1CCN(Cn2ccn(Cc3ccccc3)c2=S)CC1
,,Cc1cc(C)c(OC(=O)c2nc3nc(C)cc(C)n3n2)c(C)c1,,,,Cc1ccc2c(c1C)NC(=O)C21[NH2+]C(Cc2c[nH]c3ccccc23)C2C(=O)N(c3ccccc3)C(=O)C21,,,,CC(OC(=O)c1cc2cc(F)ccc2[nH]1)C(=O)NC1CCCc2ccccc21
,,Cc1cc([N-]S(=O)(=O)c2c(C)c(C)c(C)c(C)c2C)no1,,,,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)cc1CN1CCN(c2ccc(F)cc2)CC1,,,,Fc1ccc(-c2ccc(C[NH2+]Cc3cc(Cl)c4c(c3)OCCCO4)o2)cc1
,,COC(=O)c1c(NC(=O)c2cccnc2Cl)sc2c1CCC2,,,,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(CC(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1)C2c1cccs1,,,,CCc1ccc2c(c1)C([NH+]1CCN(CCCO)CC1)Cc1ccccc1S2
,,Cc1cccc(-n2c(O)c(C=C3C=Nc4ccccc43)sc2=O)c1,,,,O=C1C2C(Cc3ccc(O)cc3)[NH2+]C3(C(=O)Nc4ccccc43)C2C(=O)N1c1cccc(C(F)(F)F)c1,,,,Cn1cccc1C(CNC(=O)c1cccc(Cl)c1)N1CCc2ccccc2C1
,,Fc1ccc2nc([N-]c3ncccn3)nc(-c3ccccc3)c2c1,,,,Cn1c(Nc2c(Cl)cccc2Cl)nc2ccc3nc(C4=CC(N5CC[NH2+]CC5)CC4)[nH]c(=O)c3c21,,,,Cc1cccc(C[NH+]2CCCC3(CCN(Cc4cnc(N(C)C)s4)C3)C2)c1
,,CC(C)c1ccc([N-]S(=O)(=O)c2ccc(C#N)cc2Cl)cc1,,,,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4C[NH+](C)C)cc3)c(C)nc12,,,,COc1ccccc1Nc1ncc2c(n1)CC[NH+](Cc1cccc(Cl)c1)C2
,,C(=N[N-]c1nnc2c3ccccc3c3ccccc3c2n1)c1ccco1,,,,O=C1C2C(Cc3c[nH]c4ccccc34)[NH2+]C3(C(=O)Nc4ccc(F)cc43)C2C(=O)N1c1ccc(F)cc1,,,,CC(C(=O)Nc1ccc(F)c(F)c1)N(C)Cc1ccc(Br)cc1
,,Cc1nc(Cn2nnc(-c3cccc(F)c3)n2)nc2ccccc12,,,,Cc1cc(Cl)cc2c1NC(=O)C21[NH2+]C(Cc2c[nH]c3ccccc23)C2C(=O)N(C3CCCCC3)C(=O)C21,,,,Cc1ccc(-n2cc(CN3CCC([NH+](C)C)C3)c(-c3ccc(F)cc3)n2)cc1
,,O=C1CCCCC1Sc1nnc(Nc2ccccc2F)s1,,,,CC12CC(NC(=O)N1c1cccc(C(=O)NC3CC[NH+](Cc4ccccc4)CC3)c1)c1ccccc1O2,,,,CC(NC(=O)CN1CCc2sccc2C1c1cccs1)c1ccccc1
,,CCc1cnc2c(c1C)C(=O)c1c(n(CC)c3ccccc13)C2=O,,,,O=C1C2C(Cc3c[nH]c4ccccc34)[NH2+]C3(C(=O)Nc4ccc(Cl)cc43)C2C(=O)N1Cc1ccccc1,,,,CC(NC(=O)C(C)N1CCOC(c2ccccc2)C1)c1cccc2ccccc12
