Step,Scaffold,SMILES,Custom alerts,QED Score,dockstream,raw_dockstream,total_score,ID,groups
74,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccccc1,Cc1cc(Cl)cc(-c2c(C(=O)N=c3cccc[nH]3)ccc3ccccc23)c1,1,0.493116289377212,0.979008853435516,-12.6700000762939,0.8732670545578,Reinforcement learning demo_100,Mol_1
27,c1ccc2c(c1)cc(CN1CCNCC1)c1ccccc12,C1=C(CN2CCNCC2)c2ccccc2-c2ccccc21,1,0.721712827682495,0.907169938087463,-11.5839996337891,0.873242020606995,Reinforcement learning demo_101,Mol_1
106,O=C(N=c1cccc[nH]1)c1cccc2cnc3ccccc3c12,O=C(N=c1cccc[nH]1)c1cccc2c(C(F)(F)F)nc3ccccc3c12,1,0.504595816135407,0.974191129207611,-12.5229997634888,0.873026490211487,Reinforcement learning demo_102,Mol_1
112,O=C1N=CC=CC1=NC(=O)c1cccc2ccc3c(c12)CCC3,O=C(N=c1cccnc1=O)c1cccc2ccc3c(c12)CCC3,1,0.812502026557922,0.885293662548065,-11.4200000762939,0.872723877429962,Reinforcement learning demo_103,Mol_1
94,O=C1CCc2c1c1ccccc1c1c(=O)ccccc21,O=C1CCc2c1c1ccccc1c1c2cc(O)C=CC1=O,1,0.685738265514374,0.915757656097412,-11.6579999923706,0.872656881809235,Reinforcement learning demo_104,Mol_1
18,O=C(N=c1c2c([nH]c3ccccc13)CCC2)c1cccnc1,O=C(N=c1c2c([nH]c3ccccc13)CCC2)c1cccnc1,1,0.748583734035492,0.899247825145721,-11.5209999084473,0.872180223464966,Reinforcement learning demo_105,Mol_1
93,O=c1cc(-c2ccccc2)c2c([nH]1)Cc1ccccc1-2,Cc1cccc(-c2cc(=O)[nH]c3c2-c2ccccc2C3)c1,1,0.559914350509644,0.952729046344757,-12.0869998931885,0.871956408023834,Reinforcement learning demo_106,Mol_1
110,N=C1CCCc2c1c1c(c3ccccc23)C(=O)C2=C(C(=O)CCC2=O)C1=O,CC1CC(=N)c2c3c(c4ccccc4c2C1)C(=O)C1=C(C(=O)CCC1=O)C3=O,1,0.718573451042175,0.905828177928925,-11.5729999542236,0.871532082557678,Reinforcement learning demo_107,Mol_1
117,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,O=C1CC(=Nc2cccc(F)c2)C(=O)c2ccccc21,1,0.794857144355774,0.887611269950867,-11.4359998703003,0.871432721614838,Reinforcement learning demo_108,Mol_1
118,N=C1CC(=O)c2c3c(c4ccccc4c2C1=O)C(=O)C1C=CCCC1C=C3,N=C1CC(=O)c2c(c3ccccc3c3c2cc(O)C2CCC=CC2C3=O)C1=O,1,0.674816727638245,0.916861236095428,-11.6680002212524,0.871198892593384,Reinforcement learning demo_109,Mol_1
118,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,1,0.606043934822083,0.935727596282959,-11.8610000610352,0.870379328727722,Reinforcement learning demo_110,Mol_1
113,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1cccc(-c2cc(C(=O)N=c3cc(C)cc(C)[nH]3)c3ccccc3n2)c1,1,0.547930061817169,0.954698145389557,-12.1180000305176,0.870313882827759,Reinforcement learning demo_111,Mol_1
76,O=C(N=c1cncc[nH]1)c1cccc2c1-c1ccccc1C2=O,O=C(N=c1cncc[nH]1)c1cccc2c1-c1ccccc1C2=O,1,0.586193561553955,0.941763937473297,-11.9340000152588,0.870212316513062,Reinforcement learning demo_112,Mol_1
61,O=C(N=c1cccc[nH]1)c1cccc2cc3ccccc3nc12,Cc1ccc(=NC(=O)c2cccc3cc4c(C)ccc(F)c4nc23)[nH]c1,1,0.525371372699737,0.961713492870331,-12.2399997711182,0.869525849819183,Reinforcement learning demo_113,Mol_1
71,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,COc1ccc2c(c1)-c1c(C(=O)N=c3cccc[nH]3)cccc1C2=O,1,0.614043712615967,0.93208646774292,-11.8199996948242,0.869454264640808,Reinforcement learning demo_114,Mol_1
110,O=C(N=c1cncc[nH]1)c1cccc2c1Cc1ccccc1-2,O=C(N=c1cncc[nH]1)c1cccc2c1Cc1ccccc1-2,1,0.584948360919952,0.941129267215729,-11.9259996414185,0.869415402412415,Reinforcement learning demo_115,Mol_1
119,O=C1CCCc2c1c1c(c3ccccc3c2=O)C(=O)CCC1,O=C1CCCc2c1c1c(c3ccccc3c2=O)C(=O)CCC1,1,0.748719334602356,0.895672380924225,-11.4940004348755,0.869315564632416,Reinforcement learning demo_116,Mol_1
61,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3cccnc3)nc12,Cc1ccc(=NC(=O)c2cccc3ccc(-c4cncc(C(F)(F)F)c4)nc23)[nH]c1,1,0.522984862327576,0.962030172348022,-12.246000289917,0.8691046833992,Reinforcement learning demo_117,Mol_1
107,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1ccc[nH]c1=NC(=O)c1cc(-c2cccc(O)c2)nc2ccccc12,1,0.570679366588593,0.945364594459534,-11.9809999465942,0.869090080261231,Reinforcement learning demo_118,Mol_1
15,c1ccc(N2CCN(CC3CCc4[nH]c5ccccc5c4C3)CC2)cc1,c1ccc(N2CCN(CC3CCc4[nH]c5ccccc5c4C3)CC2)cc1,1,0.772135317325592,0.889887869358063,-11.4519996643066,0.869083762168884,Reinforcement learning demo_119,Mol_1
112,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3cccc4cccnc34)nc12,Cc1cc[nH]c(=NC(=O)c2cccc3ccc(-c4cccc5cccnc45)nc23)c1,1,0.469350427389145,0.982797622680664,-12.8109998703003,0.868899643421173,Reinforcement learning demo_120,Mol_1
85,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3ccc(O)c(c23)CN1c1ccccc1,1,0.735199987888336,0.898331463336945,-11.5139999389648,0.868823230266571,Reinforcement learning demo_121,Mol_1
104,N=C1CCCc2c1c1c(c3ccccc23)C(=N)CCC1,Cc1cccc2c3c(c4c(c12)CCCC4=N)CCCC3=N,1,0.708601474761963,0.90471750497818,-11.5640001296997,0.868615984916687,Reinforcement learning demo_122,Mol_1
117,O=C(N=c1cccc[nH]1)c1cccc2ccc3ccccc3c12,Cc1cc[nH]c(=NC(=O)c2cccc3cc(C)c4ccccc4c23)c1,1,0.507225394248962,0.966441631317139,-12.335000038147,0.867986917495727,Reinforcement learning demo_123,Mol_1
105,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2F)nc2ccccc12,1,0.595352113246918,0.935900509357452,-11.8629999160767,0.86793464422226,Reinforcement learning demo_124,Mol_1
63,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1F,1,0.595352113246918,0.935900509357452,-11.8629999160767,0.86793464422226,Reinforcement learning demo_125,Mol_1
113,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,O=C(N=c1cccc[nH]1)c1cccc2c1-c1cc(Cl)ccc1C2=O,1,0.577594339847565,0.941526710987091,-11.9309997558594,0.86788934469223,Reinforcement learning demo_126,Mol_1
36,O=C1N=C(N2CC2)Cc2c1c1cccnc1c1ccccc21,O=C1N=C(N2CC2)Cc2c1c1cccnc1c1ccccc21,1,0.471587866544724,0.980437695980072,-12.7200002670288,0.867848217487335,Reinforcement learning demo_127,Mol_1
97,O=c1nc(-c2cc3c([nH]c4ccccc43)c(-c3ccccc3)n2)[nH]o1,Cc1ccccc1-c1nc(-c2nc(=O)o[nH]2)cc2c1[nH]c1ccccc12,1,0.506780445575714,0.96639496088028,-12.3339996337891,0.867825031280518,Reinforcement learning demo_128,Mol_1
108,N=C1CC=Cc2c3c(c4ccccc4c2C1=O)C(=O)CC3,N=C1Cc(O)cc2c3c(c4ccccc4c2C1=O)C(=O)CC3,1,0.779684007167816,0.886022329330444,-11.4250001907349,0.867341935634613,Reinforcement learning demo_129,Mol_1
117,C1=Cc2c3c(c4ccccc4c2C2CCC=C12)CNCC3,Cc1ccc2c3c(cc(O)C4=CCCC43)c3c(c2c1)CN(C)CC3,1,0.750394582748413,0.892676651477814,-11.4720001220703,0.867214977741241,Reinforcement learning demo_130,Mol_1
111,O=c1cc(-c2ccccc2)c2cc(-c3ccccc3)ccc2[nH]1,Cc1ccccc1-c1cc(=O)[nH]c2ccc(-c3ccc(O)cc3)cc12,1,0.551348090171814,0.949242293834686,-12.0349998474121,0.8670654296875,Reinforcement learning demo_131,Mol_1
104,O=C(N=c1cccc[nH]1)c1cccc2c1CCc1ccccc1-2,Cc1cc[nH]c(=NC(=O)c2cccc3c2CCc2ccccc23)c1,1,0.728754043579102,0.897275149822235,-11.5059995651245,0.866698801517487,Reinforcement learning demo_132,Mol_1
113,N=C1CC(=O)c2c(c3c(c4ccccc24)CCC3)C1=O,N=C1CC(=O)c2c(c3c(c4ccccc24)CCC3)C1=O,1,0.793504416942596,0.881889343261719,-11.3970003128052,0.86650276184082,Reinforcement learning demo_133,Mol_1
72,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cccc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccc(O)cc23)c1,1,0.570679366588593,0.94168496131897,-11.9329996109009,0.866270244121552,Reinforcement learning demo_134,Mol_1
51,O=c1c2ccccc2nc(Cn2nnc3ccccc32)n1-c1ccccc1,O=c1c2ccccc2nc(Cn2nnc3ccccc32)n1-c1ccccc1,1,0.499632656574249,0.966997265815735,-12.3470001220703,0.866222560405731,Reinforcement learning demo_135,Mol_1
61,O=C1CCCc2c1ccc1c(=O)ccc3ccccc3c21,O=C1CCCc2c1ccc1c2-c2ccccc2C=CC1=O,1,0.62328028678894,0.924526512622833,-11.7410001754761,0.865725100040436,Reinforcement learning demo_136,Mol_1
100,O=c1ncccc2c3c(c4ccccc4c12)CCc1ccccc1-3,CC1=NC(=O)c2c(cc1F)c1c(c3ccccc23)CCc2ccccc2-1,1,0.45231819152832,0.985629737377167,-12.9379997253418,0.86563640832901,Reinforcement learning demo_137,Mol_1
93,C=c1ccc(=C2c3ccccc3-c3ccccc32)cc1,C=c1ccc(=C2c3cccc(C)c3-c3cc(O)cc(C)c32)cc1,1,0.525262713432312,0.956588923931122,-12.1490001678467,0.865633189678192,Reinforcement learning demo_138,Mol_1
54,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3c(F)ccc(c23)CN1c1ccccc1,1,0.654342651367188,0.915312469005585,-11.6540002822876,0.865516483783722,Reinforcement learning demo_139,Mol_1
31,O=c1nc(-c2cc3c([nH]c4ccccc43)c(-c3ccccc3)n2)[nH]o1,O=c1nc(-c2cc3c([nH]c4ccccc43)c(-c3ccccc3)n2)[nH]o1,1,0.516731798648834,0.959536671638489,-12.1999998092651,0.865490198135376,Reinforcement learning demo_140,Mol_1
115,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1cccc(F)c1,1,0.595352113246918,0.932540535926819,-11.8249998092651,0.865337252616882,Reinforcement learning demo_141,Mol_1
99,c1ccc2c(c1)c1ccccc1c1c(Cc3nn[nH]n3)cccc21,Cc1ccc2c(c1)-c1c(Cc3nn[nH]n3)cccc1c1ccccc1-2,1,0.484353393316269,0.971771419048309,-12.4589996337891,0.865294218063355,Reinforcement learning demo_142,Mol_1
107,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1ccc2ncc(C(=O)N=c3cccc[nH]3)c(-c3ccc(O)cc3)c2c1,1,0.570679366588593,0.940165162086487,-11.9139995574951,0.865104973316193,Reinforcement learning demo_143,Mol_1
92,O=C1CC=Cc2c1c1c(c3ccccc23)C(=O)CC1,CC1=CCC(=O)c2c3c(c4ccccc4c21)C(=O)CC3,1,0.719829440116882,0.89714241027832,-11.5050001144409,0.864814102649689,Reinforcement learning demo_144,Mol_1
40,O=C(c1ccccc1)c1cc2ccccc2c(-c2ccccc2)cc1=O,O=C(c1ccccc1)c1cc2ccccc2c(-c2ccccc2)cc1=O,1,0.487916022539139,0.969559669494629,-12.4049997329712,0.864708304405212,Reinforcement learning demo_145,Mol_1
55,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc(=NC(=O)c2cccc3c2-c2ccccc2C3=O)[nH]c1,1,0.585882902145386,0.933797001838684,-11.83899974823,0.863996922969818,Reinforcement learning demo_146,Mol_1
57,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc(=NC(=O)c2cccc3c2-c2cc(C)ccc2C3=O)[nH]c1,1,0.580312609672546,0.93529349565506,-11.8559999465942,0.863774240016937,Reinforcement learning demo_147,Mol_1
103,O=C1CC=Cc2c3c(c4ccccc4c21)C(=O)CCC3,O=C1CCCc2c1c1ccccc1c1c2cc(O)CC1=O,1,0.79609614610672,0.877935945987701,-11.371000289917,0.863733828067779,Reinforcement learning demo_148,Mol_1
62,N=C1CCCc2ccc3c(=O)c4c([nH]c3c21)CCCC4=O,CC1CC(=O)c2c([nH]c3c4c(ccc3c2=O)CCCC4=N)C1,1,0.783532202243805,0.880684852600098,-11.3889999389648,0.863694071769714,Reinforcement learning demo_149,Mol_1
94,O=C1c2ccccc2C(=O)c2c1c1c(c3ccccc23)C=CCC1,O=C1C2=CC=CC=C2C(=O)c2c1c1c(c3ccccc23)C=CCC1,1,0.476423233747482,0.972703576087952,-12.4829998016357,0.863606572151184,Reinforcement learning demo_150,Mol_1
80,O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,Cc1cc2c(c3cc(O)ccc13)C(=O)c1ccccc1C2=O,1,0.537327826023102,0.94910341501236,-12.0329999923706,0.863245844841003,Reinforcement learning demo_151,Mol_1
115,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1,Cc1cc[nH]c(=NC(=O)c2ccc3ccccc3c2)c1,1,0.718725264072418,0.894998133182526,-11.4890003204346,0.862870395183563,Reinforcement learning demo_152,Mol_1
101,O=C1CCCc2c1ccc1c(=O)ccc3ccccc3c21,CC1CC(=O)c2ccc3c(c2C1)-c1ccccc1C=CC3=O,1,0.623353838920593,0.920831024646759,-11.7049999237061,0.862857460975647,Reinforcement learning demo_153,Mol_1
82,O=C1c2cccc3cc4ccccc4c(c23)CN1c1ccccc1,O=C1c2cccc3cc4ccccc4c(c23)CN1c1ccccc1,1,0.445063889026642,0.984941363334656,-12.9049997329712,0.862804472446442,Reinforcement learning demo_154,Mol_1
95,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1cc(C)cc(-c2cc(C(=O)N=c3cc(C)cc(C)[nH]3)c3ccccc3n2)c1,1,0.518423438072205,0.955316483974457,-12.1280002593994,0.862786829471588,Reinforcement learning demo_155,Mol_1
108,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1cc(F)cc(F)c1,1,0.58025985956192,0.93361884355545,-11.8369998931885,0.862472176551819,Reinforcement learning demo_156,Mol_1
89,c1ccc(Cc2ccc3ccccc3c2-c2ccccc2)cc1,Cc1cc(Cc2ccccc2)c(-c2cccc(O)c2)c2ccccc12,1,0.481714725494385,0.968742191791534,-12.3859996795654,0.862260520458221,Reinforcement learning demo_157,Mol_1
117,N=c1[nH]cc(-c2cc(-c3ccccc3)c3ccccc3n2)c(=N)[nH]1,Cc1cccc(-c2cc(-c3c[nH]c(=N)[nH]c3=N)nc3ccccc23)c1,1,0.445678144693375,0.9835125207901,-12.8409996032715,0.861959397792816,Reinforcement learning demo_158,Mol_1
27,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3ccccn3)nc12,Cc1ccc(=NC(=O)c2cccc3ccc(-c4ccccn4)nc23)[nH]c1,1,0.605015099048615,0.924927234649658,-11.7449998855591,0.86175537109375,Reinforcement learning demo_159,Mol_1
86,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3cccc(c23)CN1c1ccccc1F,1,0.654342651367188,0.910390734672546,-11.6110000610352,0.861636400222778,Reinforcement learning demo_160,Mol_1
74,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3cccc4cnccc34)nc12,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3cccc4cnccc34)nc12,1,0.49236261844635,0.963474988937378,-12.2740001678467,0.861485302448273,Reinforcement learning demo_161,Mol_1
119,O=C1CCc2c1c1ccccc1c1c(=O)ccccc21,O=C1CCc2c1c1ccccc1c1c2cc(F)C=CC1=O,1,0.629087388515472,0.917189717292785,-11.6709995269775,0.861326515674591,Reinforcement learning demo_162,Mol_1
95,O=C1c2ccccc2C(=O)c2c1c1c(c3ccccc23)CC=CCC1,O=C1C2=CC=CC=C2C(=O)c2c1c1c(c3ccccc23)CC=CCC1,1,0.440868943929672,0.984726428985596,-12.8950004577637,0.86128705739975,Reinforcement learning demo_163,Mol_1
65,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3c(O)ccc(c23)CN1c1cccc(F)c1,1,0.740146577358246,0.887035727500916,-11.4320001602173,0.860671043395996,Reinforcement learning demo_164,Mol_1
79,O=c1[nH][nH]c(=O)c2c1c1c(c3ccccc32)C=CCC1,O=c1[nH][nH]c(=O)c2c1c1c(c3ccccc32)C=CCC1,1,0.611908614635468,0.921353995800018,-11.710000038147,0.8606036901474,Reinforcement learning demo_165,Mol_1
112,N=C1CC(=O)c2c(c3ccccc3c3ccccc23)C1=O,Cc1ccc(O)c2c3c(c4ccccc4c12)C(=O)CC(=N)C3=O,1,0.620027720928192,0.918921887874603,-11.6870002746582,0.860598683357239,Reinforcement learning demo_166,Mol_1
74,O=C(N=c1[nH][nH]c(=O)c2ccccc12)c1cccc2c1-c1ccccc1C2=O,O=C(N=c1[nH][nH]c(=O)c2ccccc12)c1cccc2c1-c1ccccc1C2=O,1,0.476856499910355,0.968435704708099,-12.378999710083,0.860578060150147,Reinforcement learning demo_167,Mol_1
89,c1ccc2c(c1)c1ccccc1c1c(Cc3nn[nH]n3)cccc21,c1ccc2c(c1)-c1ccccc1c1cccc(Cc3nn[nH]n3)c1-2,1,0.495886355638504,0.960475921630859,-12.2170000076294,0.86027193069458,Reinforcement learning demo_168,Mol_1
115,O=C1CC=Cc2c1c1c(c3ccccc23)C(=O)C2=CC=CCC2=C1,CC1=CCC(=O)c2c3c(c4ccccc4c21)C(=O)C1=CC=CCC1=C3,1,0.659128189086914,0.906684041023254,-11.5799999237061,0.859755516052246,Reinforcement learning demo_169,Mol_1
91,O=C1c2cccc3cccc(c23)CN1c1ccc(=O)[nH]c1,O=C1c2cccc3c(F)ccc(c23)CN1c1ccc(=O)[nH]c1,1,0.750038683414459,0.883380115032196,-11.4069995880127,0.859614312648773,Reinforcement learning demo_170,Mol_1
76,O=c1[nH][nH]c(=O)c2c1c1c(c3ccccc32)CCCC1,O=c1[nH][nH]c(=O)c2c1c1c(c3ccccc32)CCCC1,1,0.612808883190155,0.919456362724304,-11.6920003890991,0.859336853027344,Reinforcement learning demo_171,Mol_1
83,O=C1c2cccc3cc4ccccc4c(c23)CN1c1ccccc1,Cc1cccc(N2Cc3c4ccccc4cc4cccc(c34)C2=O)c1,1,0.425817877054215,0.98842042684555,-13.0900001525879,0.858991265296936,Reinforcement learning demo_172,Mol_1
79,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CC=C1,CC1=CC(=O)c2c(c3cc(O)CC(=O)c3c3ccccc23)C1=O,1,0.806087076663971,0.869523763656616,-11.3179998397827,0.858614504337311,Reinforcement learning demo_173,Mol_1
110,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc[nH]c1=NC(=O)c1cccc2c1-c1cc(F)ccc1C2=O,1,0.580458223819733,0.928541898727417,-11.7819995880127,0.858610928058624,Reinforcement learning demo_174,Mol_1
102,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccc(Br)cc1,1,0.482693493366242,0.9631187915802,-12.2670001983643,0.858377754688263,Reinforcement learning demo_175,Mol_1
30,O=S1(=O)Nc2c(ccc3ccccc23)-c2ccccc21,O=S1(=O)Nc2c(ccc3ccccc23)-c2cc(F)ccc21,1,0.686737895011902,0.897407710552216,-11.5069999694824,0.858268857002258,Reinforcement learning demo_176,Mol_1
116,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1cc(C)[nH]c(=NC(=O)c2cc(-c3cccc(O)c3)nc3ccccc23)c1,1,0.553077280521393,0.937098622322082,-11.8769998550415,0.858259677886963,Reinforcement learning demo_177,Mol_1
101,O=C1CCCC2=C1C(=O)c1c3c(c4ccccc4c1C2=O)CC=CCC3,CC1CC(=O)C2=C(C1)C(=O)c1c(c3c(c4ccccc14)CC=CCC3)C2=O,1,0.513547837734222,0.951015055179596,-12.0609998703003,0.858195602893829,Reinforcement learning demo_178,Mol_1
107,N=C1CC(=O)c2c(c3ccccc3c3ccccc23)C1=O,N=C1CC(=O)c2c(c3cccc([N+](=O)[O-])c3c3ccccc23)C1=O,1,0.419739931821823,0.989563167095184,-13.1630001068115,0.857761025428772,Reinforcement learning demo_179,Mol_1
111,O=c1[nH]cc(-c2cccc3ccc(-c4ccccc4)cc23)c(=O)[nH]1,O=c1[nH]cc(-c2cccc3ccc(-c4cccc(O)c4)cc23)c(=O)[nH]1,1,0.527170121669769,0.945215702056885,-11.9790000915527,0.857565999031067,Reinforcement learning demo_180,Mol_1
88,O=C1C=CC(=O)c2c1c1ccccc1c1[nH]cnc21,CC1=CC(=O)c2c(c3ncn(C)c3c3c(C)cc(C)cc23)C1=O,1,0.636515021324158,0.909920036792755,-11.6070003509521,0.857309222221375,Reinforcement learning demo_181,Mol_1
100,O=C1CCCc2c1c1c(c3ccccc23)C(=O)CCC1,CC1CC(=O)c2c(c3c(c4ccccc24)CC(C)CC3=O)C1,1,0.72225284576416,0.886747002601624,-11.4300003051758,0.856935203075409,Reinforcement learning demo_182,Mol_1
38,c1ccc(Nc2cc3ccccc3c3ccccc23)nc1,CN(c1ccccn1)c1cc2ccccc2c2ccccc12,1,0.472813129425049,0.964425086975098,-12.2930002212524,0.856390774250031,Reinforcement learning demo_183,Mol_1
44,O=c1cc(Nc2ccc3ccccc3c2)[nH]c(=O)[nH]1,O=c1cc(Nc2ccc3ccccc3c2)[nH]c(=O)[nH]1,1,0.652946949005127,0.904095411300659,-11.5590000152588,0.856363654136658,Reinforcement learning demo_184,Mol_1
85,O=C1C=CC(=O)c2c1ccc1c(=O)ccc3ccccc3c21,CC1=CC(=O)c2ccc3c(c2C1=O)-c1ccccc1C=CC3=O,1,0.636125564575195,0.908494472503662,-11.5950002670288,0.856102406978607,Reinforcement learning demo_185,Mol_1
67,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1ccc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)cc1,1,0.592462539672852,0.921040594577789,-11.7069997787476,0.855741262435913,Reinforcement learning demo_186,Mol_1
86,O=c1ccc2ccccc2c2c3c(c4ccccc4c12)CCCC3,O=C1C=Cc2ccccc2-c2c3c(c4ccccc4c21)CCCC3,1,0.425672113895416,0.983465731143951,-12.83899974823,0.855352759361267,Reinforcement learning demo_187,Mol_1
62,O=C(N=c1[nH]c2ccccc2c2ccc3ccccc3c12)c1cccnc1,O=C(N=c1[nH]c2ccccc2c2ccc3ccccc3c12)c1cccnc1,1,0.449317872524262,0.972741782665253,-12.4840002059937,0.85524445772171,Reinforcement learning demo_188,Mol_1
71,O=C(N=c1cccc[nH]1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,O=C(N=c1cccc[nH]1)c1c(-c2ccc(Cl)cc2)c2ccccc2[nH]c1=O,1,0.556689262390137,0.931812703609467,-11.8170003890991,0.855150699615479,Reinforcement learning demo_189,Mol_1
77,O=c1[nH]nc(-c2cccc3cnc4ccccc4c23)c2ccccc12,Cc1nc2ccccc2c2c(-c3n[nH]c(=O)c4ccccc34)cccc12,1,0.454806476831436,0.97023195028305,-12.4209995269775,0.855133831501007,Reinforcement learning demo_190,Mol_1
105,O=C(N=c1cccc[nH]1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,Cc1cc(Cl)cc(-c2c(C(=O)N=c3cccc[nH]3)c(=O)[nH]c3ccccc23)c1,1,0.537877142429352,0.936843633651733,-11.8739995956421,0.854088962078095,Reinforcement learning demo_191,Mol_1
109,O=c1ncccc2c3c(c4ccccc4c12)Cc1ccccc1-3,CC1=NC(=O)c2c(cc1F)c1c(c3ccccc23)Cc2ccccc2-1,1,0.410081803798676,0.989061117172241,-13.1300001144409,0.85407829284668,Reinforcement learning demo_192,Mol_1
95,N=c1[nH]c(=O)c2ncn(Cc3cccc4cnccc34)c2[nH]1,N=c1[nH]c(=O)c2ncn(Cc3cccc4cnccc34)c2[nH]1,1,0.515628755092621,0.944691717624664,-11.9720001220703,0.85401326417923,Reinforcement learning demo_193,Mol_1
87,O=c1[nH]c2ccccc2c(-c2ccccc2)c1Cc1ccccc1,O=c1[nH]c2ccccc2c(-c2cccc(F)c2)c1Cc1ccccc1,1,0.568111777305603,0.926510512828827,-11.7609996795654,0.853979766368866,Reinforcement learning demo_194,Mol_1
97,O=C1CCCc2c1c1ccccc1c1c(=O)ccccc21,CC1CC(=O)c2c(c3cc(O)C=CC(=O)c3c3ccccc23)C1,1,0.686590373516083,0.891985356807709,-11.4670000076294,0.853914558887482,Reinforcement learning demo_195,Mol_1
117,O=C(N=c1ccnc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,COc1cc(=NC(=O)c2cc(-c3cccc(F)c3)nc3ccccc23)[nH]cn1,1,0.595038056373596,0.917625904083252,-11.6750001907349,0.853713572025299,Reinforcement learning demo_196,Mol_1
116,c1ccc2c(c1)-c1ccccc1C2Cc1nn[nH]n1,Cc1cccc2c1-c1cc(Br)ccc1C2Cc1nn[nH]n1,1,0.774488806724548,0.870012760162354,-11.3210000991821,0.853310704231262,Reinforcement learning demo_197,Mol_1
109,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1,Cc1ccc[nH]c1=NC(=O)c1ccc2ccccc2c1,1,0.718725264072418,0.882934629917145,-11.4040002822876,0.853167414665222,Reinforcement learning demo_198,Mol_1
119,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cccnc3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.592346131801605,0.984596014022827,-12.8889999389648,0.904643952846527,Reinforcement learning demo_0,Mol_2
118,O=c1[nH]c(=O)c2cc(-c3cncnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cncnc3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.590906977653503,0.984464526176452,-12.8830003738403,0.904176592826843,Reinforcement learning demo_1,Mol_2
118,O=c1[nH]c(=O)c2cc(-c3ccncn3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccncn3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.590906977653503,0.982748866081238,-12.8090000152588,0.902863323688507,Reinforcement learning demo_2,Mol_2
